Nome: BELO HORIZONTE
Codigo Estacao: 83587
Latitude: -19.93444444
Longitude: -43.95222222
Altitude: 915.47
Situacao: Operante
Data Inicial: 1990-01-01
Data Final: 2020-12-31
Periodicidade da Medicao: Diaria

Data Medicao;EVAPORACAO DO PICHE, DIARIA(mm);INSOLACAO TOTAL, DIARIO(h);PRECIPITACAO TOTAL, DIARIO(mm);TEMPERATURA MAXIMA, DIARIA(°C);TEMPERATURA MEDIA COMPENSADA, DIARIA(°C);TEMPERATURA MINIMA, DIARIA(°C);UMIDADE RELATIVA DO AR, MEDIA DIARIA(%);UMIDADE RELATIVA DO AR, MINIMA DIARIA(%);VENTO, VELOCIDADE MEDIA DIARIA(m/s);
2018-05-21;2,8;8,9;0;24,8;16,3;11,2;51;20;null;
2018-05-22;4,8;9;0;26,8;19,4;13,1;56,3;34;,7;
2018-05-23;5,2;8,9;0;27;20,7;15,1;55,3;33;,8;
2018-05-24;5;5,1;0;22,8;19,1;16,4;68,3;61;1;
2018-05-25;4,4;7,6;0;23,4;19,2;16,4;68,5;60;1,2;
2018-05-26;3,1;7,8;0;23;18,6;15,7;68,8;54;,8;
2018-05-27;3,6;8,4;0;24,1;19;15,4;64,3;49;,9;
2018-05-28;4,5;9;0;23,9;18,6;15,2;50,8;38;1,1;
2018-05-29;5,4;8,9;0;23,2;18,5;15,6;59,3;46;1,5;
2018-05-30;5,6;8,6;0;23,8;18,3;15,1;57,5;38;1,3;
2018-05-31;6,6;5,6;0;23;18,5;15;54;42;1;
2018-06-01;3,1;5,4;0;24,5;19,1;16;59;40;,4;
2018-06-02;4,1;6,9;0;26,5;20,8;15,8;53,3;35;,2;
2018-06-03;4,5;6,9;0;28,8;21,8;16,8;53;35;,3;
2018-06-04;5,7;5;0;23,8;19,6;17,7;67,8;59;,5;
2018-06-05;3,3;7;0;25,4;20;16,1;64,8;48;,6;
2018-06-06;3,7;6,5;0;26,3;21,1;17,2;63,5;50;,3;
2018-06-07;4;4,5;0;27,3;22,5;17,9;58;44;,3;
2018-06-08;3,8;2,4;0;26,1;21,8;18,8;63,8;48;,4;
2018-06-09;3,9;6,2;0;25;20,8;18,1;72;62;1,4;
2018-06-10;3,9;8,7;0;24,8;20,4;18,3;69,8;57;,9;
2018-06-11;2,7;4,8;0;25;20;16,6;71,5;57;,8;
2018-06-12;3,2;8,2;0;27,7;21,7;16,7;59,3;44;,5;
2018-06-13;3,9;9,1;0;29;22,7;17,7;58,5;38;,2;
2018-06-14;4,5;8,6;0;29;23,1;18,6;57;46;,3;
2018-06-15;6;6,8;0;25,2;21,1;19,4;64,3;53;1,4;
2018-06-16;4,3;9;0;24,4;20,3;17,8;57,8;50;,6;
2018-06-17;4,8;4,5;0;23,8;19,5;16,6;64,5;56;,3;
2018-06-18;3,6;8,4;0;23,3;19,4;16,4;60,5;44;,8;
2018-06-19;3,8;4,1;0;20,7;17,9;15,8;72,8;64;1,5;
2018-06-20;3,2;8,2;0;24,9;19;17,1;64,3;45;,6;
2018-06-21;3,5;9,1;0;26,3;19,7;14,4;52,5;32;,5;
2018-06-22;4;8,6;0;28,1;21,7;15,4;47,5;33;,8;
2018-06-23;6,5;7,8;0;25,9;20,5;15,4;58,3;46;,8;
2018-06-24;4,9;,2;0;25,5;21;19;63;56;0;
2018-06-25;3,1;7,3;0;24,8;20,5;16,3;57,5;48;,8;
2018-06-26;4,5;2,7;0;26,9;21,5;18,9;54,8;36;,8;
2018-06-27;4,5;2,6;0;25,9;21,6;18,8;53;37;,8;
2018-06-28;6,2;8;0;23,8;19,5;16,7;54;45;1;
2018-06-29;6;7;0;24,5;18,8;13,2;56;45;1,2;
2018-06-30;5;7,9;0;26,2;20,5;15,4;58,3;40;,5;
2018-07-01;4,6;8,4;0;27,1;20,5;16,2;60,8;39;,6;
2018-07-02;4,5;8,5;0;27,5;20,5;15,8;56,5;32;,4;
2018-07-03;4,9;8,9;0;27,9;21,8;16;45,5;32;,6;
2018-07-04;5,8;9,1;0;26,1;21,1;16,9;48,5;37;,8;
2018-07-05;5,9;9;0;25,4;20,4;17;55;36;1;
2018-07-06;5,1;9;0;26,6;20,1;15,3;50,5;32;,7;
2018-07-07;5,7;9,1;0;26,4;20,1;15,6;50,3;35;,7;
2018-07-08;4,9;9,1;0;27,4;20,6;14,8;49,5;34;,4;
2018-07-09;5;8,9;0;28,4;21,7;15,8;42;29;,5;
2018-07-10;5,5;8,7;0;28,6;22,8;15,9;42,8;30;,8;
2018-07-11;6;5,5;0;24,9;19,2;15,7;70,5;46;,6;
2018-07-12;2,6;7,2;3,1;25,3;18,9;13,9;60,5;41;1;
2018-07-13;4,1;6;0;24,8;19,5;15,4;64,5;49;,4;
2018-07-14;3,4;5,3;0;25,7;19,4;15;64,8;42;,4;
2018-07-15;3,7;9;0;25,3;19,4;15,2;55;34;1;
2018-07-16;5;9,1;0;26,4;20,2;14,9;55;40;,8;
2018-07-17;3,3;8,8;0;24,7;19,7;15,2;58,3;45;1,2;
2018-07-18;5,8;8,6;0;24,8;19,5;16,6;59,8;47;1,4;
2018-07-19;4,5;9;0;25,2;19,4;15;59;43;1,1;
2018-07-20;4,3;9;0;27;20,5;15,4;54;33;,4;
2018-07-21;4,6;8,8;0;28,7;21,6;15,1;52,5;31;,5;
2018-07-22;5,5;8;0;24;19,6;16,1;55,8;43;,9;
2018-07-23;5,2;7,2;0;24,3;18,9;16;58,8;41;,5;
2018-07-24;4,7;8,6;0;24,4;19,2;15,5;55,3;41;,7;
2018-07-25;4,9;8,9;0;24,3;18,9;15;50,3;33;1,2;
2018-07-26;5,6;8,8;0;24;18,8;15,1;57,5;45;,9;
2018-07-27;4,3;8,4;0;24,9;18,9;15,2;57,8;41;,7;
2018-07-28;4,5;9,1;0;26,7;19,8;15;49;31;,8;
2018-07-29;6,2;9;0;27;19,9;15,4;52,8;30;,7;
2018-07-30;5,2;9;0;27,7;21,4;15,3;49;30;,4;
2018-07-31;5,2;5,1;0;27,4;21,8;16,2;47,8;37;,5;
2018-08-01;5,4;5,7;0;25,3;20,4;16,8;61,8;52;1;
2018-08-02;4,6;3,7;0;25,2;19,5;17,1;78,3;62;,8;
2018-08-03;2,7;6,2;11,3;25,1;19,3;16;73;55;1,3;
2018-08-04;3;2,7;13,9;22,9;18,9;16,8;83;69;,2;
2018-08-05;1,1;2,7;4,2;26,2;20,4;15,8;69,5;52;,2;
2018-08-06;3,3;1,5;0;25,5;21,6;17,9;69,8;64;,7;
2018-08-07;2,4;5,4;6,1;25,7;20,5;16,9;75,5;63;,6;
2018-08-08;2,7;8,4;0;28;22,1;18;61,8;42;1,4;
2018-08-09;4,5;1,8;0;25;21,1;18;66;56;,2;
2018-08-10;3,1;4,7;0;27,2;21,7;17,4;65,5;51;,4;
2018-08-11;5,6;9,6;0;27,4;19,9;15;30,8;16;,6;
2018-08-12;9;9,5;0;27,8;19,9;13,8;40;16;,3;
2018-08-13;7,8;9,4;0;26,8;19,9;14,8;47,8;33;1,1;
2018-08-14;6,3;9,5;0;28,2;20,7;14,9;44,8;26;,8;
2018-08-15;6,4;9,5;0;29,9;22,3;16,8;48,3;22;,5;
2018-08-16;7;1,8;0;23,2;19,6;17,4;64,8;54;1,1;
2018-08-17;4,6;2,1;,2;23,5;18,2;15,8;72,3;54;,3;
2018-08-18;2,7;6,5;3,6;22,9;18,5;15,4;67,3;51;1;
2018-08-19;3,8;9,2;0;25,2;19,7;15,6;58,8;40;,5;
2018-08-20;4,5;9,4;0;26,9;20,7;15,1;43;30;1,2;
2018-08-21;6,4;8,4;0;25,7;20,2;15,4;47,8;37;1,4;
2018-08-22;8;8,2;0;25,9;20,6;15,8;45,5;32;,3;
2018-08-23;6,1;8,1;0;25,8;21;16,4;54,3;41;1,4;
2018-08-24;5,6;8,6;0;26,8;21,8;17,6;51,3;40;1,2;
2018-08-25;5,9;4,1;0;26,9;21,5;17,2;61,8;44;,8;
2018-08-26;4;5,8;0;28;22,2;18,5;59,8;40;,7;
2018-08-27;5,3;6,3;,4;23;18,9;16,1;67;58;1,7;
2018-08-28;4,2;,8;0;21,9;18,3;15,3;68,8;58;1,2;
2018-08-29;4,5;7,2;0;23,8;19,4;16,5;62,8;49;,8;
2018-08-30;4;5,5;0;25;19,7;16;59,5;42;1,2;
2018-08-31;5,9;8,9;0;27,4;21,1;16,1;49,3;32;1;
2018-09-01;6,3;8,6;0;29,8;22,9;16,2;47,3;32;,8;
2018-09-02;7,6;8,6;0;27,4;22,5;17,9;54,8;49;1,2;
2018-09-03;5,7;8,3;0;30,7;24;18;44,3;31;,8;
2018-09-04;8,1;6,7;1;26,8;20,8;17,8;50;28;,5;
2018-09-05;6,6;8,6;0;27,4;19,4;12,9;37;18;1,2;
2018-09-06;8;8,1;0;27,8;20,2;13,6;50;29;1;
2018-09-07;4,2;8,7;0;29;21,3;15,7;47,3;31;,8;
2018-09-08;10,3;8,7;0;26,9;20,2;15,1;48,8;29;,8;
2018-09-09;7,9;8,8;0;28,4;21;15,8;42,5;22;1,4;
2018-09-10;8,5;8,7;0;29;21,8;17;47,3;25;,8;
2018-09-11;7;7,9;0;29,6;22,5;17,4;47,3;25;1,1;
2018-09-12;7,2;7,9;0;26,2;20,6;17,1;64;48;,7;
2018-09-13;5,3;8,5;0;25,5;19,8;16,4;59;46;1,7;
2018-09-14;5,3;7,2;0;28,1;20,9;17,1;65,8;39;,8;
2018-09-15;3,8;0;21,6;22;19,3;16,4;82,5;73;,3;
2018-09-16;1,2;8,7;3;28,4;22,6;17,8;71;57;1;
2018-09-17;2,5;,1;1;23,3;20,3;18,3;84;69;,6;
2018-09-18;1,7;,2;6,8;24,9;21,6;17,9;73;68;,3;
2018-09-19;2,4;3,8;,3;29,2;23,2;19,1;63;54;,8;
2018-09-20;4,5;,5;0;25,5;22;20,1;75,8;62;,6;
2018-09-21;2,1;4,8;7,3;28,2;22;18,4;72;48;,8;
2018-09-22;3,7;9,6;,4;30,9;24,8;19,1;56,3;42;,5;
2018-09-23;6,1;9,2;0;30,5;24,7;19,7;52,3;42;1;
2018-09-24;6,1;10;0;31,3;24,9;20,3;49;35;,6;
2018-09-25;9;10,1;0;30,4;24,9;21,1;42,8;35;1;
2018-09-26;8,7;10;0;28,2;23,6;19,3;49;39;1,2;
2018-09-27;7,3;10;0;31,8;25;19,2;50,8;38;1;
2018-09-28;7,5;4,8;0;31,2;25,4;21,9;52,8;39;,7;
2018-09-29;6,2;6,3;0;29,4;23,7;20,8;71,5;55;1,5;
2018-09-30;4,7;,9;3;25,3;22,9;20,7;67,8;62;1,2;
2018-10-01;4,7;5,9;0;29,8;22,4;18,8;72,5;46;,7;
2018-10-02;3,8;6,9;11,9;30,6;24;18,8;58,5;39;,4;
2018-10-03;5,4;10,2;0;32,1;26,1;20,2;49,3;33;1;
2018-10-04;7,9;6,6;0;33,2;26,5;21,8;52,8;41;,9;
2018-10-05;6,2;6,4;0;30;24,7;21,1;62,3;51;1,9;
2018-10-06;5,5;,5;0;26,1;21,6;20;70,8;56;1,7;
2018-10-07;5,3;2,2;0;24,8;21,3;18,8;69,8;64;1,2;
2018-10-08;2,5;8,1;1,6;30,1;23,8;18,6;53,5;40;1,6;
2018-10-09;7;3,3;0;30;24,4;19,8;55,5;43;1,2;
2018-10-10;6,1;2,7;0;32,6;26,4;21,8;47;37;1,5;
2018-10-11;9,4;4,1;0;31,1;25,3;22,7;60,8;42;1,4;
2018-10-12;8;1,3;0;27,2;23,8;21,4;61,8;54;1,6;
2018-10-13;6,7;10,5;0;34,1;26,7;20,3;49,8;32;,6;
2018-10-14;6,8;6,4;14,6;33,4;26,6;20,5;53,8;35;1,2;
2018-10-15;5,8;1,5;5;28,9;23,1;21;78,5;59;,8;
2018-10-16;2,9;8,7;8,8;28,8;24,1;19,9;64,5;52;1,5;
2018-10-17;4,8;,2;0;28,1;24;21,2;71;59;1;
2018-10-18;3,9;2,6;1,2;28,1;22,9;18,3;83,3;71;,5;
2018-10-19;1,8;2;43,5;28,3;22,2;18,3;81;57;,6;
2018-10-20;3,1;4,6;42,5;27,1;21,5;18,6;56;48;2,1;
2018-10-21;5,5;7;0;24,7;19;15,1;66,5;52;2,3;
2018-10-22;4,3;11;0;27,7;21;15,3;59;37;1,6;
2018-10-23;5,1;11;0;30;23,4;16,8;49,3;35;1,8;
2018-10-24;7,2;5,9;0;30,6;23,2;19,7;67,8;39;1,2;
2018-10-25;4,3;,3;21,8;25,7;21,6;18,2;82,8;71;,9;
2018-10-26;1,6;5,6;23,2;29,6;23,9;19,4;71,8;51;1,3;
2018-10-27;3,2;5;,8;29,5;22,7;19,5;85,8;73;1,2;
2018-10-28;1,9;6,2;6,7;28,8;24,1;19,5;60;45;,8;
2018-10-29;6,1;,9;0;24,6;20,6;18,5;81;64;1,7;
2018-10-30;3;6,6;5,5;28,9;22,4;17,4;71,5;57;1,2;
2018-10-31;4,4;7,7;0;29,6;24,1;18,8;60,8;49;1,5;
2018-11-01;4,8;6,5;0;31,1;23,7;19,1;72,5;62;2,1;
2018-11-02;8,1;5,8;28,2;30,2;24,7;18,8;56,3;42;1,2;
2018-11-03;5,5;9,4;0;31,2;25,4;20,8;50,5;35;1,5;
2018-11-04;6;1,5;0;28,4;23,7;21,6;69,5;50;,8;
2018-11-05;3;0;2;23,9;20,9;19;77;68;1,5;
2018-11-06;3,5;2,4;1,6;25,7;21,3;17,7;67;49;,8;
2018-11-07;4,5;4,1;0;26,5;22,9;18,8;59,5;50;1,3;
2018-11-08;4,9;0;7,8;23,5;18,3;16;87,5;65;2,3;
2018-11-09;1,7;0;29,8;18,4;17,4;14,8;87,5;87;1,8;
2018-11-10;1,1;,9;21,1;22,7;19,5;16,8;79;72;1,5;
2018-11-11;2,7;7,2;,1;27,1;21,9;16,1;68;60;1,8;
2018-11-12;4,2;8,6;0;29,2;23,9;18,8;61,3;47;1,5;
2018-11-13;5,3;9,6;0;30,3;24,6;20,1;59,8;44;1,9;
2018-11-14;6,2;10;0;31,3;25,4;20,5;58,3;43;1;
2018-11-15;5,4;5,5;0;30,2;23,6;19,6;74,8;54;1,3;
2018-11-16;2,2;1,8;24,9;28,6;23,6;19,6;72,5;73;1,5;
2018-11-17;4,3;5,2;,7;27,8;23,3;20,2;60,3;48;1;
2018-11-18;6,2;7,5;0;28,2;23,5;19,9;64;51;1;
2018-11-19;4,5;,3;4,3;25,3;22,4;19,5;84,3;69;,4;
2018-11-20;1,3;0;26;23;20,2;18,2;90;85;1,1;
2018-11-21;1,3;0;38,4;20,8;18,5;16;84,3;83;1,9;
2018-11-22;1,5;2,7;48,2;24,8;20,7;16,1;73;62;1,6;
2018-11-23;3,3;2,8;0;26,5;22;18,2;67,5;61;1;
2018-11-24;3,6;,5;3,6;24,9;23,1;18,8;61,8;69;1;
2018-11-25;2,2;1,1;18,3;24,7;20,3;17,9;77,5;54;,7;
2018-11-26;2,7;10,5;5,6;27,6;22,8;17,2;53,8;43;1,9;
2018-11-27;6,2;11,3;0;27,6;22,6;17,7;51,5;36;1,6;
2018-11-28;5,7;10,2;0;28,6;22,9;18,6;51,3;38;1;
2018-11-29;8,7;10,1;0;29,4;23,8;18,4;51,5;37;1,5;
2018-11-30;6,8;8,7;0;31,1;25,1;19,5;55,8;37;1,1;
2018-12-01;6;0;23;25,1;21,3;19,1;88,8;65;1;
2018-12-02;1,2;1,3;20,3;26,9;22,3;19,1;84;69;1,4;
2018-12-03;1,9;,2;23,7;23,5;20,3;17,9;82,3;82;1,3;
2018-12-04;2,5;8,6;5;28;22,7;18;70;55;1,2;
2018-12-05;4,3;8,9;0;31,5;25,2;18,5;59,5;41;1,1;
2018-12-06;5,3;7,3;4,4;31,8;23,5;18,4;70,8;44;1,2;
2018-12-07;4,5;2,8;28,4;27,6;23,7;18,4;75,3;71;,9;
2018-12-08;3,2;10,3;19,8;26,9;20,9;18,2;63;51;1,1;
2018-12-09;6,2;6,9;0;23,3;19;15,3;67,5;59;1,3;
2018-12-10;4,7;9,3;0;26,8;21,3;15,9;63,8;48;1,3;
2018-12-11;4,8;9,6;0;28,2;23,2;17,6;60,5;50;,9;
2018-12-12;6;10,2;0;30,5;24,7;19,1;57,3;45;1,7;
2018-12-13;6,4;6,9;0;30,5;24,6;19,9;65;61;,9;
2018-12-14;4,6;9,8;6;32;26;19,6;45,3;29;,8;
2018-12-15;8;11,2;0;31,8;26,7;21,4;47;34;,9;
2018-12-16;null;10,5;0;31,5;26,2;21,9;48;35;1,6;
2018-12-17;8,4;10,7;0;30,8;25,3;20,6;49,5;38;1,5;
2018-12-18;7,2;9,3;0;32,7;27,2;20,7;50,8;40;1,1;
2018-12-19;5,7;7;0;32,6;27,1;23;53,5;37;1,1;
2018-12-20;7,2;8,9;0;33,6;27,2;22,2;51,3;34;1,3;
2018-12-21;6,9;7,3;0;32,7;27,2;22,9;53;43;,4;
2018-12-22;5,6;5,7;1,3;32,2;25,2;19,5;72;53;,3;
2018-12-23;4,2;6,7;21,2;32,7;25,8;19,4;58,8;44;1,2;
2018-12-24;5;4,2;2;32;23,2;18,6;72,3;45;1,6;
2018-12-25;4,1;6,6;38,3;30,4;23,8;18,6;67;47;1,4;
2018-12-26;4,5;1,7;0;27,7;22,4;19,7;79,8;66;,8;
2018-12-27;2,3;0;31,2;24,5;21,3;19,2;87,3;78;,7;
2018-12-28;1,1;,8;16,2;25,2;21,3;18,4;86,5;80;,7;
2018-12-29;1,6;1,1;17,1;25,5;21,3;17,2;90,5;86;,9;
2018-12-30;1,2;4,6;10,8;27,8;22,4;17,9;78,5;61;,7;
2018-12-31;2,4;1,7;14,1;25,6;21,8;18,7;84,3;75;,8;
2019-01-01;1,2;4,7;59,1;27,8;22,1;18,4;86,3;82;,5;
2019-01-02;2,3;7,7;2,6;30,1;24,9;19,3;63,3;53;,4;
2019-01-03;3,8;1,9;0;30,8;25,2;20,6;63;49;,8;
2019-01-04;3,7;,7;12;26,1;22,1;18,4;70,3;60;1,1;
2019-01-05;3,6;6;,2;29,9;25;19,1;58,8;44;,8;
2019-01-06;5,3;10,6;0;31,9;26,2;20,7;51,3;34;1,7;
2019-01-07;6,8;10,8;0;31,4;26,2;21,4;53,8;43;1,3;
2019-01-08;6,6;9,9;0;29,5;25,1;20,6;62,5;56;1,7;
2019-01-09;5,9;10,5;0;29,2;23,8;20,2;51;39;,9;
2019-01-10;8,1;11;0;29,5;24,4;19,7;52;36;1,5;
2019-01-11;6,8;7,4;0;29,7;25;20,5;56;47;,8;
2019-01-12;5,6;7;0;30,4;25,7;20,4;51,5;46;1;
2019-01-13;6,2;10,3;0;30,8;24,9;20,4;53,3;36;1,3;
2019-01-14;6,9;11,1;0;31,1;25,6;19,9;50,3;41;2,1;
2019-01-15;6,6;9,7;0;32,1;26,5;20,9;51,5;39;1,2;
2019-01-16;6,4;7,3;0;32,6;26,7;22,2;56;43;,8;
2019-01-17;6;8,2;0;32,4;25,6;21,8;59;43;1,5;
2019-01-18;5,4;10;0;32,1;26,8;21,7;55;36;1,3;
2019-01-19;6,8;10,6;0;32,1;27,1;21,7;42;36;1,6;
2019-01-20;8,2;6,9;0;33,1;25,5;21,4;65,8;37;1,4;
2019-01-21;5,8;7,4;14,7;31,1;26;21,1;59,5;54;1,5;
2019-01-22;6,4;9,1;0;32,2;26,9;22,1;54;41;1,6;
2019-01-23;7,5;11,1;0;32;26,2;21,8;50,8;34;1,5;
2019-01-24;8,8;11,7;0;31,5;25,8;20,9;52,5;35;1,5;
2019-01-25;10,3;9,8;0;30;24,8;20,8;57;42;2,1;
2019-01-26;7,3;4,8;0;28,4;23,4;20;65;45;1,6;
2019-01-27;4,3;9,9;0;30,7;25;19,7;51,8;33;1,5;
2019-01-28;7,4;10,9;0;31;26,1;20,9;50,8;41;1,2;
2019-01-29;8,3;10,1;0;32,9;27;21,6;44,5;25;1,6;
2019-01-30;8,8;9,7;0;32,7;27,1;21,6;42,5;34;1,8;
2019-01-31;8,3;9,1;0;33;27,6;21,8;40,8;29;1,2;
2019-02-01;9,4;11,2;0;32,3;27,4;22,5;41,8;29;1,6;
2019-02-02;9,1;11,3;0;32,8;27,7;22,2;42,3;33;1,3;
2019-02-03;8,8;8,9;0;35;28,8;22,6;41,3;32;1,5;
2019-02-04;7,7;1;,8;30,8;24,1;19,2;61,3;45;1,6;
2019-02-05;5,9;8,3;1;30,9;23,9;19,6;64,5;44;1,3;
2019-02-06;4,1;,1;13;26,8;21,7;19,2;88,8;75;,7;
2019-02-07;2,4;,8;32,4;23,9;21,2;18,9;85,8;82;,6;
2019-02-08;1,3;8,5;7,1;31;24,3;18,2;63,3;49;1,1;
2019-02-09;4,7;10,1;0;30,6;25;19,7;60,8;48;1,8;
2019-02-10;5,5;9,9;0;31,8;25,8;20,8;58;40;1,5;
2019-02-11;6,2;8,2;0;31,1;25,9;21,1;55,8;43;,9;
2019-02-12;6;5;0;31,1;26,1;21,4;56;48;1,3;
2019-02-13;5,6;4;0;30;23;18,7;76,3;60;1,4;
2019-02-14;3,4;3,3;44,9;28,1;22,4;18,5;72,8;61;,7;
2019-02-15;3,1;,4;,2;25,3;22,2;19,4;84,3;77;1;
2019-02-16;1,4;,6;15,5;25,6;21,8;19,2;87,3;75;,7;
2019-02-17;1,3;2,1;27,1;26,4;21,4;18,3;85,5;71;,8;
2019-02-18;1,3;3;39,4;27,1;22,2;18,8;84,5;64;1,1;
2019-02-19;1,7;5,6;15,1;28,7;23,8;19,1;75;59;,7;
2019-02-20;3;5,3;0;29,6;25,5;21;69,5;45;1;
2019-02-21;4,3;1,4;9;26,9;22,5;18,6;78,8;71;,8;
2019-02-22;3,3;10,9;3,2;31,9;25,6;18,5;57;42;1,2;
2019-02-23;4,7;11;0;33,5;27,3;21;49,3;34;1,3;
2019-02-24;5;10,5;0;33,8;27,7;21,8;46,5;32;,8;
2019-02-25;7,3;9,4;0;34,7;27,9;22,2;47,5;33;1,2;
2019-02-26;7,2;7,6;0;34,5;25,1;19,9;68,3;40;1,5;
2019-02-27;4,2;7,2;14,3;32;26;19,3;57,3;45;1,2;
2019-02-28;6;3,5;0;27,7;23,9;19,9;74,5;62;,7;
2019-03-01;2,6;5;8,9;29,7;23;18,8;76,5;53;,4;
2019-03-02;2,8;,6;19,4;24,4;22;19;81;80;,9;
2019-03-03;2,3;8,7;7,7;29,1;24,4;19,8;62,3;57;1,6;
2019-03-04;6,1;6,3;0;29,2;24,3;20;59,5;49;1,1;
2019-03-05;4,8;7,4;0;30,6;24,5;19,9;61,3;45;1,1;
2019-03-06;5,3;5,4;0;29,5;24,2;20,1;69,3;63;,7;
2019-03-07;3,8;8,1;3,5;31,1;25,5;20,2;59,3;44;1,8;
2019-03-08;6,3;8,5;0;32,2;26,3;20,6;56,8;43;1,6;
2019-03-09;5,5;9,9;0;32,7;27;21,7;55,8;39;,5;
2019-03-10;6,2;7,5;0;31,3;26,2;21,7;65;47;,7;
2019-03-11;3,4;3,4;11,2;28,7;23,2;19,2;72;59;1;
2019-03-12;4,3;7,7;0;29,3;24,8;20,1;68;51;1,2;
2019-03-13;5,5;6,6;0;30,3;25;21,4;71;63;,9;
2019-03-14;3,8;8,8;1,3;32,4;25,9;21;57,5;36;1,1;
2019-03-15;5,5;8,6;0;32,3;25,8;20,1;59,5;43;,6;
2019-03-16;5,4;4,3;0;30,2;24,9;20,6;69,3;51;1,1;
2019-03-17;3,2;0;10,1;25,5;23,2;20,4;81,5;79;1;
2019-03-18;1,8;6,4;0;31,1;24,5;19,8;78,5;65;1,2;
2019-03-19;3;4,7;15,8;32;25,8;20,6;66;46;1,3;
2019-03-20;4,1;5,3;0;29,6;25,5;20,9;72;62;,6;
2019-03-21;2,8;,4;24,6;26,7;22;18,9;80,5;65;1,4;
2019-03-22;2,5;0;30;21,8;19,3;17,2;84;80;1,3;
2019-03-23;2,2;3,5;3,2;26,1;21,6;16,2;64,8;58;1;
2019-03-24;4,2;3,1;0;27,7;23,1;18,8;72;67;1;
2019-03-25;3,5;8,3;,2;29,3;24,1;17,8;59,3;45;1,6;
2019-03-26;5;6;0;29,8;24,7;19,2;54,5;42;1,5;
2019-03-27;6,2;5,9;0;30,2;24;18,9;58,5;45;1,1;
2019-03-28;5,7;7,6;0;28,3;22,9;17,7;56,5;42;1,6;
2019-03-29;5,6;6,8;0;27,4;22,3;17,6;65,5;55;1;
2019-03-30;4,8;6,2;0;27,8;23;17,1;61,8;55;,5;
2019-03-31;4,6;7,1;0;29,7;23,2;17,2;58,8;44;,4;
2019-04-01;5;5;0;28,8;22,6;19,6;69,8;49;1;
2019-04-02;3,4;5,8;4,2;28,5;23,3;18,5;65,3;51;,5;
2019-04-03;3,4;4,4;0;28,2;23,5;19;76,3;64;,9;
2019-04-04;3;5;9;30;24,7;18,9;64;55;,8;
2019-04-05;4,2;5;3,4;30,3;25,2;20,7;70,5;64;,5;
2019-04-06;3,3;3,8;1,2;29,2;24;21;72,8;55;,5;
2019-04-07;2,9;7,3;0;30,2;24,6;20,5;65,3;48;1;
2019-04-08;4,5;6,8;0;29,7;22,8;19;70,5;50;1,5;
2019-04-09;2,6;3,8;4,2;28,2;23,1;18,1;69,8;54;,9;
2019-04-10;5,3;5,2;0;28,4;23,1;18,5;66;59;1,2;
2019-04-11;3,8;7,6;0;29;23,5;18,2;68;55;,9;
2019-04-12;4,3;6,1;0;28,5;24;19,5;64,5;50;1,2;
2019-04-13;4,5;7,5;0;29,1;24,5;20,1;64,8;50;1,8;
2019-04-14;5,4;2;0;27,9;23,4;20,4;74,5;60;1,1;
2019-04-15;3,5;2,8;5,1;27,7;23,1;20,3;77,5;62;,7;
2019-04-16;2;2,7;12;27,1;22,5;18,9;81,3;71;1,2;
2019-04-17;1,5;2;31,1;25,1;22;17,8;83,5;76;1,1;
2019-04-18;1,7;8,3;10,8;28,9;23,6;19,5;58,5;45;,4;
2019-04-19;4,1;9,2;0;29,4;23,4;16,6;51;35;1;
2019-04-20;5,8;9,3;0;30,5;23,7;17;51,5;31;,7;
2019-04-21;5,2;9;0;30,8;24,7;18,3;61,3;42;,5;
2019-04-22;9,4;6,6;0;29,2;24,4;20,2;64;60;1;
2019-04-23;4,2;9,5;0;29,1;24,1;19,4;65;50;1,1;
2019-04-24;4,5;8,6;0;28,1;23,6;19,9;63,3;49;1,6;
2019-04-25;5;1,9;0;27,1;22,8;19;67,8;58;,7;
2019-04-26;3,6;9,5;0;28,8;23,5;18,9;62;42;1,2;
2019-04-27;4,7;8,8;0;29,2;23,6;19,3;62,3;48;1,2;
2019-04-28;4,5;9;0;30;24,4;18,2;60,3;45;,7;
2019-04-29;5;8,5;3,2;29,1;23,7;19;63,3;47;,9;
2019-04-30;5,2;6,6;,3;27,8;23,1;18,1;64;56;1,2;
2019-05-01;7,9;8,5;0;29,1;23,8;18,9;66;50;,5;
2019-05-02;1,9;2,4;0;28,5;23;19,8;84,3;72;1,1;
2019-05-03;3,5;2;11,1;27,6;22,7;18,4;76;60;1,2;
2019-05-04;2,5;6,1;4,1;28,2;23,6;19,2;70;61;1,3;
2019-05-05;4,4;8,1;0;26,9;22,7;19,4;64,5;50;1,7;
2019-05-06;4,9;8,1;0;28,6;23,3;18,5;64;48;,8;
2019-05-07;3,7;8,3;0;30,4;24,5;18,4;59,8;41;1,1;
2019-05-08;5;3,6;0;27,1;22,2;19,2;76,3;67;1,1;
2019-05-09;2,9;2;17;24,4;20,2;16,7;77;70;1,4;
2019-05-10;2,5;4,5;0;26,7;21,4;16,5;69,8;56;1,2;
2019-05-11;3,4;5,9;0;25,4;21,3;16,7;70;62;,8;
2019-05-12;3;8,6;0;29,5;23;16,8;66,3;41;,8;
2019-05-13;3,4;7,3;0;29,6;23,9;18;61;47;,9;
